file1;file2;kofola_fast_early_cnt-runtime;kofola_fast_early_cnt-retcode;kofola_fast_early_cnt-states_cnt;kofola_fast_early_plus_cnt-runtime;kofola_fast_early_plus_cnt-retcode;kofola_fast_early_plus_cnt-states_cnt;kofola_fast_dir_cnt-runtime;kofola_fast_dir_cnt-retcode;kofola_fast_dir_cnt-states_cnt;kofola_fast_gfee_cnt-runtime;kofola_fast_gfee_cnt-retcode;kofola_fast_gfee_cnt-states_cnt;kofola_fast_cnt-runtime;kofola_fast_cnt-retcode;kofola_fast_cnt-states_cnt;autfilt_64_cnt-runtime;autfilt_64_cnt-retcode;autfilt_64_cnt-states_cnt
automata/termination/elevator_spec1_product27_true-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/elevator_spec1_product27_true-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;0.08;1;258;0.07;1;258;46.65;1;258;0.07;1;258;0.08;1;258;0.08;1;5012
automata/termination/elevator_spec3_product18_true-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/elevator_spec3_product18_true-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;0.51;1;503;0.5;1;503;TO;TO;TO;0.52;1;503;0.51;1;503;0.5;1;33322
automata/termination/elevator_spec3_product24_false-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/elevator_spec3_product24_false-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;0.89;1;644;0.86;1;644;TO;TO;TO;0.87;1;644;0.84;1;644;0.8;1;50785
automata/termination/elevator_spec3_product26_true-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/elevator_spec3_product26_true-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;0.6;1;919;0.59;1;919;TO;TO;TO;0.56;1;919;0.58;1;919;0.54;1;34946
automata/termination/email_spec0_product22_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec0_product22_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.01;1;56;0.01;1;56;0.25;1;56;0.01;1;56;0.01;1;56;0.01;1;712
automata/termination/email_spec11_product32_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec11_product32_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.01;1;92;0.01;1;92;0.64;1;92;0.01;1;92;0.01;1;92;0.01;1;1340
automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.01;1;54;0.01;1;54;0.44;1;54;0.02;1;54;0.01;1;54;0.01;1;46
automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;0.02;1;510;0.02;1;510;7.59;1;510;0.02;1;510;0.02;1;510;0.02;1;269
automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration4_A.ba.hoa;automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration4_B.ba.hoa;0.04;1;628;0.05;1;628;TO;TO;TO;0.05;1;628;0.05;1;628;0.05;1;26145
automata/termination/email_spec27_product18_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec27_product18_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.0;1;63;0.0;1;63;0.23;1;63;0.01;1;63;0.0;1;63;0.0;1;700
automata/termination/email_spec4_product23_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec4_product23_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.01;1;108;0.01;1;108;0.63;1;108;0.01;1;108;0.01;1;108;0.01;1;1343
automata/termination/email_spec8_product20_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec8_product20_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.01;1;70;0.01;1;70;0.61;1;70;0.01;1;70;0.0;1;70;0.0;1;1335
automata/termination/email_spec9_product22_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec9_product22_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.01;1;57;0.01;1;57;0.24;1;57;0.01;1;57;0.01;1;57;0.0;1;712
automata/termination/ex2-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/ex2-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;29;0.0;1;29;0.01;1;29;0.01;1;29;0.0;1;29;0.0;1;28
automata/termination/fermat_true-termination.c_Iteration2_A.ba.hoa;automata/termination/fermat_true-termination.c_Iteration2_B.ba.hoa;0.0;1;17;0.0;1;17;0.0;1;17;0.0;1;17;0.0;1;17;0.0;1;22
automata/termination/fermat_true-termination.c_Iteration3_A.ba.hoa;automata/termination/fermat_true-termination.c_Iteration3_B.ba.hoa;0.0;1;15;0.0;1;15;0.0;1;15;0.01;1;15;0.0;1;15;0.0;1;60
automata/termination/flag_true-termination.c_Iteration2_A.ba.hoa;automata/termination/flag_true-termination.c_Iteration2_B.ba.hoa;0.01;1;5;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;5
automata/termination/floppy_simpl4_false-unreach-call_true-valid-memsafety_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/floppy_simpl4_false-unreach-call_true-valid-memsafety_true-termination.cil.c_Iteration2_B.ba.hoa;0.0;1;62;0.0;1;62;0.0;1;62;0.0;1;62;0.0;1;62;0.01;1;96
automata/termination/floppy_simpl4_true-unreach-call_true-valid-memsafety_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/floppy_simpl4_true-unreach-call_true-valid-memsafety_true-termination.cil.c_Iteration2_B.ba.hoa;0.0;1;63;0.0;1;63;0.0;1;63;0.0;1;63;0.0;1;63;0.0;1;95
automata/termination/gcd1-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/gcd1-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;22;0.0;1;22;0.01;1;22;0.0;1;22;0.0;1;22;0.0;1;34
automata/termination/gcd1-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/gcd1-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;49;0.0;1;49;0.38;1;49;0.0;1;49;0.0;1;49;0.0;1;241
automata/termination/gcd1_true-termination.c_Iteration2_A.ba.hoa;automata/termination/gcd1_true-termination.c_Iteration2_B.ba.hoa;0.0;1;12;0.0;1;12;0.0;1;12;0.0;1;12;0.0;1;12;0.0;1;11
automata/termination/gcd1_true-termination.c_Iteration3_A.ba.hoa;automata/termination/gcd1_true-termination.c_Iteration3_B.ba.hoa;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;19
automata/termination/gj2007_true-unreach-call_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/gj2007_true-unreach-call_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;8;0.0;1;8;0.0;1;8;0.0;1;8;0.0;1;8;0.0;1;9
automata/termination/gr2006_true-unreach-call_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/gr2006_true-unreach-call_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;17;0.0;1;17;0.0;1;17;0.0;1;17;0.0;1;17;0.0;1;13
automata/termination/insertionsort-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/insertionsort-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;23
automata/termination/insertionsort-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/insertionsort-alloca_true-termination.c.i_Iteration5_B.ba.hoa;0.0;1;53;0.0;1;53;0.0;1;53;0.0;1;53;0.0;1;53;0.0;1;50
automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration12_A.ba.hoa;automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration12_B.ba.hoa;0.0;1;113;0.01;1;113;0.03;1;113;0.0;1;113;0.0;1;113;0.01;1;117
automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration13_A.ba.hoa;automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration13_B.ba.hoa;0.0;1;112;0.01;1;112;0.07;1;112;0.01;1;112;0.01;1;112;0.01;1;244
automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;26;0.0;1;26;0.0;1;26;0.0;1;26;0.0;1;26;0.0;1;26
automata/termination/java_Nested_true-termination_true-no-overflow.c_Iteration11_A.ba.hoa;automata/termination/java_Nested_true-termination_true-no-overflow.c_Iteration11_B.ba.hoa;0.0;1;30;0.0;1;30;0.0;1;30;0.0;1;30;0.0;1;30;0.01;1;26
automata/termination/java_Nested_true-termination_true-no-overflow.c_Iteration12_A.ba.hoa;automata/termination/java_Nested_true-termination_true-no-overflow.c_Iteration12_B.ba.hoa;0.0;1;29;0.0;1;29;0.0;1;29;0.0;1;29;0.0;1;29;0.0;1;28
automata/termination/java_Sequence_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/java_Sequence_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;8;0.0;1;8;0.0;1;8;0.0;1;8;0.0;1;8;0.0;1;8
automata/termination/lis-alloca_true-termination.c.i_Iteration12_A.ba.hoa;automata/termination/lis-alloca_true-termination.c.i_Iteration12_B.ba.hoa;0.01;1;240;0.01;1;240;33.15;1;240;0.01;1;240;0.01;1;240;0.01;1;4617
automata/termination/lis-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/lis-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;27;0.0;1;27;0.0;1;27;0.0;1;27;0.0;1;27;0.0;1;135
automata/termination/lis-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/lis-alloca_true-termination.c.i_Iteration5_B.ba.hoa;0.0;1;70;0.0;1;70;0.01;1;70;0.0;1;70;0.0;1;70;0.0;1;101
automata/termination/lis-alloca_true-termination.c.i_Iteration9_A.ba.hoa;automata/termination/lis-alloca_true-termination.c.i_Iteration9_B.ba.hoa;0.0;1;127;0.0;1;127;0.61;1;127;0.0;1;127;0.0;1;127;0.0;1;118
automata/termination/mcmillan2006_true-unreach-call_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/mcmillan2006_true-unreach-call_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.01;1;18;0.0;1;18
automata/termination/min_rf-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/min_rf-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;31;0.0;1;31;0.01;1;31;0.0;1;31;0.0;1;31;0.0;1;45
automata/termination/min_rf_true-termination.c_Iteration2_A.ba.hoa;automata/termination/min_rf_true-termination.c_Iteration2_B.ba.hoa;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;9
automata/termination/min_rf_true-termination.c_Iteration3_A.ba.hoa;automata/termination/min_rf_true-termination.c_Iteration3_B.ba.hoa;0.0;1;34;0.0;1;34;0.01;1;34;0.0;1;34;0.0;1;34;0.0;1;21
automata/termination/min_rf_true-termination.c_Iteration4_A.ba.hoa;automata/termination/min_rf_true-termination.c_Iteration4_B.ba.hoa;0.0;1;16;0.0;1;16;0.0;1;16;0.01;1;16;0.0;1;16;0.0;1;152
automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.01;1;18
automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;29;0.0;1;29;0.01;1;29;0.0;1;29;0.0;1;29;0.0;1;28
automata/termination/pals_STARTPALS_Triplicated_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration19_A.ba.hoa;automata/termination/pals_STARTPALS_Triplicated_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration19_B.ba.hoa;0.01;1;198;0.01;1;198;0.24;1;198;0.0;1;198;0.01;1;198;0.0;1;667
automata/termination/pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.0;1;78;0.0;1;78;0.02;1;78;0.0;1;78;0.0;1;78;0.0;1;179
automata/termination/pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.0;1;91;0.0;1;91;0.03;1;91;0.0;1;91;0.0;1;91;0.0;1;188
automata/termination/pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.0;1;91;0.01;1;91;0.02;1;91;0.0;1;91;0.0;1;91;0.0;1;179
automata/termination/pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;91;0.0;1;91;0.02;1;91;0.0;1;91;0.0;1;91;0.0;1;187
automata/termination/pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;165;0.01;1;165;0.1;1;165;0.01;1;165;0.01;1;165;0.01;1;378
automata/termination/pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;206;0.01;1;206;0.13;1;206;0.0;1;206;0.01;1;206;0.0;1;392
automata/termination/pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;206;0.01;1;206;0.13;1;206;0.01;1;206;0.01;1;206;0.01;1;390
automata/termination/pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.02;1;379;0.02;1;379;0.58;1;379;0.02;1;379;0.02;1;379;0.01;1;816
automata/termination/pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.03;1;382;0.02;1;382;0.61;1;382;0.02;1;382;0.03;1;382;0.02;1;834
automata/termination/pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.03;1;385;0.03;1;385;0.59;1;385;0.03;1;385;0.02;1;385;0.01;1;835
automata/termination/pals_floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.02;1;385;0.02;1;385;0.62;1;385;0.02;1;385;0.02;1;385;0.02;1;832
automata/termination/pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3_B.ba.hoa;0.0;1;43;0.0;1;43;0.0;1;43;0.01;1;43;0.0;1;43;0.0;1;84
automata/termination/pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.0;1;61;0.0;1;61;0.01;1;61;0.0;1;61;0.0;1;61;0.0;1;95
automata/termination/pals_lcr-var-start-time.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.0;1;63;0.0;1;63;0.01;1;63;0.0;1;63;0.01;1;63;0.0;1;96
automata/termination/pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.0;1;72;0.01;1;72;0.01;1;72;0.0;1;72;0.0;1;72;0.0;1;120
automata/termination/pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.0;1;73;0.0;1;73;0.01;1;73;0.01;1;73;0.0;1;73;0.0;1;124
automata/termination/pals_lcr-var-start-time.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.0;1;73;0.0;1;73;0.01;1;73;0.0;1;73;0.0;1;73;0.0;1;121
automata/termination/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_B.ba.hoa;0.0;1;87;0.0;1;87;0.02;1;87;0.0;1;87;0.0;1;87;0.0;1;142
automata/termination/pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_B.ba.hoa;0.0;1;89;0.0;1;89;0.01;1;89;0.0;1;89;0.0;1;89;0.0;1;141
automata/termination/pals_lcr-var-start-time.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_B.ba.hoa;0.0;1;87;0.01;1;87;0.01;1;87;0.0;1;87;0.0;1;87;0.0;1;142
automata/termination/pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.0;1;44;0.0;1;44;0.02;1;44;0.0;1;44;0.0;1;44;0.0;1;92
automata/termination/pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_B.ba.hoa;0.0;1;53;0.0;1;53;0.01;1;53;0.0;1;53;0.0;1;53;0.0;1;118
automata/termination/pals_lcr.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_B.ba.hoa;0.0;1;53;0.0;1;53;0.01;1;53;0.0;1;53;0.0;1;53;0.0;1;127
automata/termination/pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4_B.ba.hoa;0.0;1;67;0.0;1;67;0.02;1;67;0.0;1;67;0.0;1;67;0.0;1;164
automata/termination/pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;87;0.0;1;87;0.03;1;87;0.01;1;87;0.01;1;87;0.0;1;175
automata/termination/pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_B.ba.hoa;0.0;1;87;0.0;1;87;0.02;1;87;0.0;1;87;0.0;1;87;0.0;1;164
automata/termination/pals_opt-floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.0;1;94;0.0;1;94;0.03;1;94;0.0;1;94;0.0;1;94;0.0;1;202
automata/termination/pals_opt-floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;94;0.01;1;94;0.02;1;94;0.01;1;94;0.01;1;94;0.0;1;201
automata/termination/pals_opt-floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;94;0.0;1;94;0.02;1;94;0.0;1;94;0.01;1;94;0.0;1;200
automata/termination/pals_opt-floodmax.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.0;1;94;0.0;1;94;0.03;1;94;0.0;1;94;0.0;1;94;0.0;1;206
automata/termination/pals_opt-floodmax.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.0;1;175;0.01;1;175;0.14;1;175;0.01;1;175;0.01;1;175;0.0;1;424
automata/termination/pals_opt-floodmax.4_false-unreach-call.3.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.4_false-unreach-call.3.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;175;0.01;1;175;0.14;1;175;0.01;1;175;0.01;1;175;0.01;1;422
automata/termination/pals_opt-floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;175;0.02;1;175;0.14;1;175;0.01;1;175;0.02;1;175;0.01;1;425
automata/termination/pals_opt-floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.02;1;407;0.02;1;407;0.67;1;407;0.03;1;407;0.02;1;407;0.01;1;887
automata/termination/pals_opt-floodmax.5_false-unreach-call.3.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.5_false-unreach-call.3.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.03;1;403;0.03;1;403;0.7;1;403;0.02;1;403;0.03;1;403;0.01;1;888
automata/termination/pals_opt-floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.03;1;403;0.03;1;403;0.7;1;403;0.03;1;403;0.03;1;403;0.02;1;887
automata/termination/pals_opt-floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.02;1;403;0.03;1;403;0.7;1;403;0.02;1;403;0.02;1;403;0.02;1;884
automata/termination/pc_sfifo_1_false-unreach-call_false-termination.cil.c_Iteration6_A.ba.hoa;automata/termination/pc_sfifo_1_false-unreach-call_false-termination.cil.c_Iteration6_B.ba.hoa;0.0;1;35;0.0;1;35;0.01;1;35;0.01;1;35;0.0;1;35;0.01;1;121
automata/termination/pc_sfifo_2_false-unreach-call_false-termination.cil.c_Iteration12_A.ba.hoa;automata/termination/pc_sfifo_2_false-unreach-call_false-termination.cil.c_Iteration12_B.ba.hoa;0.0;1;44;0.0;1;44;0.09;1;44;0.0;1;44;0.0;1;44;0.0;1;49
automata/termination/s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration28_A.ba.hoa;automata/termination/s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration28_B.ba.hoa;0.02;1;408;0.01;1;408;18.25;1;408;0.01;1;408;0.01;1;408;0.02;1;356
automata/termination/s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.0;1;57;0.0;1;57;0.12;1;57;0.01;1;57;0.0;1;57;0.0;1;29
automata/termination/s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration27_A.ba.hoa;automata/termination/s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration27_B.ba.hoa;0.01;1;308;0.01;1;308;20.0;1;308;0.01;1;308;0.01;1;308;0.03;1;135
automata/termination/s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.0;1;57;0.01;1;57;0.14;1;57;0.0;1;57;0.01;1;57;0.01;1;33
automata/termination/s3_clnt_3.cil_true-unreach-call_true-termination.c_Iteration27_A.ba.hoa;automata/termination/s3_clnt_3.cil_true-unreach-call_true-termination.c_Iteration27_B.ba.hoa;0.01;1;394;0.01;1;394;9.74;1;394;0.01;1;394;0.01;1;394;0.02;1;141
