file1;file2;kofola_high_cnt-runtime;kofola_high_cnt-retcode;kofola_high_cnt-states_cnt;kofola_high-runtime;kofola_high-retcode;kofola_high-states_cnt;kofola_medium_cnt-runtime;kofola_medium_cnt-retcode;kofola_medium_cnt-states_cnt;kofola_medium-runtime;kofola_medium-retcode;kofola_medium-states_cnt;kofola_low_cnt-runtime;kofola_low_cnt-retcode;kofola_low_cnt-states_cnt;kofola_low-runtime;kofola_low-retcode;kofola_low-states_cnt;kofola_no_preproc_cnt-runtime;kofola_no_preproc_cnt-retcode;kofola_no_preproc_cnt-states_cnt;kofola_no_preproc-runtime;kofola_no_preproc-retcode;kofola_no_preproc-states_cnt;kofola_nodir_high_cnt-runtime;kofola_nodir_high_cnt-retcode;kofola_nodir_high_cnt-states_cnt;kofola_nodir_high-runtime;kofola_nodir_high-retcode;kofola_nodir_high-states_cnt;kofola_nodir_medium_cnt-runtime;kofola_nodir_medium_cnt-retcode;kofola_nodir_medium_cnt-states_cnt;kofola_nodir_medium-runtime;kofola_nodir_medium-retcode;kofola_nodir_medium-states_cnt;kofola_nodir_low_cnt-runtime;kofola_nodir_low_cnt-retcode;kofola_nodir_low_cnt-states_cnt;kofola_nodir_low-runtime;kofola_nodir_low-retcode;kofola_nodir_low-states_cnt;kofola_nodir_no_preproc_cnt-runtime;kofola_nodir_no_preproc_cnt-retcode;kofola_nodir_no_preproc_cnt-states_cnt;kofola_nodir_no_preproc-runtime;kofola_nodir_no_preproc-retcode;kofola_nodir_no_preproc-states_cnt;kofola_noopt_high_cnt-runtime;kofola_noopt_high_cnt-retcode;kofola_noopt_high_cnt-states_cnt;kofola_noopt_high-runtime;kofola_noopt_high-retcode;kofola_noopt_high-states_cnt;kofola_noopt_medium_cnt-runtime;kofola_noopt_medium_cnt-retcode;kofola_noopt_medium_cnt-states_cnt;kofola_noopt_medium-runtime;kofola_noopt_medium-retcode;kofola_noopt_medium-states_cnt;kofola_noopt_low_cnt-runtime;kofola_noopt_low_cnt-retcode;kofola_noopt_low_cnt-states_cnt;kofola_noopt_low-runtime;kofola_noopt_low-retcode;kofola_noopt_low-states_cnt;kofola_noopt_no_preproc_cnt-runtime;kofola_noopt_no_preproc_cnt-retcode;kofola_noopt_no_preproc_cnt-states_cnt;kofola_noopt_no_preproc-runtime;kofola_noopt_no_preproc-retcode;kofola_noopt_no_preproc-states_cnt;autfilt_cnt-runtime;autfilt_cnt-retcode;autfilt_cnt-states_cnt;autfilt-runtime;autfilt-retcode;autfilt-states_cnt;autfilt_64_cnt-runtime;autfilt_64_cnt-retcode;autfilt_64_cnt-states_cnt;autfilt_64-runtime;autfilt_64-retcode;autfilt_64-states_cnt;rabit-runtime;rabit-retcode;rabit-states_cnt;forklift-runtime;forklift-retcode;forklift-states_cnt;bait-runtime;bait-retcode;bait-states_cnt
automata/termination/BrockschmidtCookFuhs-2013CAV-Fig1-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/BrockschmidtCookFuhs-2013CAV-Fig1-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;29;0.01;1;;0.01;1;29;0.01;1;;0.01;1;29;0.01;1;;0.0;1;29;0.0;1;;0.01;1;29;0.0;1;;0.01;1;29;0.0;1;;0.0;1;29;0.01;1;;0.0;1;29;0.0;1;;0.01;1;29;0.0;1;;0.01;1;29;0.0;1;;0.0;1;29;0.0;1;;0.0;1;29;0.0;1;;0.01;1;40;0.0;1;;0.0;1;40;0.01;1;;0.09;0;;0.07;1;;0.11;0;
automata/termination/BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.01;1;;0.03;0;;0.08;1;;0.09;0;
automata/termination/BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;11;0.0;1;;0.0;1;11;0.01;1;;0.04;0;;0.08;1;;0.08;0;
automata/termination/BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration4_A.ba.hoa;automata/termination/BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration4_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;21;0.0;1;;0.0;1;19;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;21;0.0;1;;0.0;1;19;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;19;0.0;1;;0.01;1;22;0.0;1;;0.0;1;22;0.0;1;;0.04;0;;0.08;1;;0.07;0;
automata/termination/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c_Iteration2_A.ba.hoa;automata/termination/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c_Iteration2_B.ba.hoa;0.0;1;47;0.0;1;;0.01;1;47;0.01;1;;0.0;1;29;0.0;1;;0.0;1;34;0.0;1;;0.01;1;47;0.01;1;;0.0;1;47;0.01;1;;0.0;1;29;0.0;1;;0.0;1;34;0.0;1;;0.0;1;36;0.0;1;;0.0;1;36;0.0;1;;0.0;1;36;0.0;1;;0.0;1;34;0.0;1;;0.0;1;78;0.0;1;;0.0;1;78;0.0;1;;0.08;0;;0.08;1;;0.12;0;
automata/termination/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c_Iteration3_A.ba.hoa;automata/termination/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c_Iteration3_B.ba.hoa;0.02;1;24;0.03;1;;0.02;1;24;0.02;1;;0.01;1;28;0.01;1;;0.02;1;56;0.01;1;;0.02;1;24;0.02;1;;0.02;1;24;0.02;1;;0.01;1;28;0.01;1;;0.0;1;56;0.0;1;;0.0;1;65;0.0;1;;0.01;1;65;0.0;1;;0.0;1;65;0.0;1;;0.0;1;56;0.0;1;;0.01;1;246;0.0;1;;0.0;1;246;0.0;1;;0.14;0;;0.11;1;;0.15;0;
automata/termination/Choose_false-termination.c_Iteration4_A.ba.hoa;automata/termination/Choose_false-termination.c_Iteration4_B.ba.hoa;0.0;1;20;0.01;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;16;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;16;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;16;0.0;1;;0.01;1;17;0.0;1;;0.0;1;17;0.0;1;;0.04;0;;0.07;1;;0.06;0;
automata/termination/ComplxStruc_false-termination.c_Iteration4_A.ba.hoa;automata/termination/ComplxStruc_false-termination.c_Iteration4_B.ba.hoa;0.01;1;12;0.01;1;;0.01;1;12;0.0;1;;0.01;1;12;0.01;1;;0.0;1;16;0.0;1;;0.01;1;12;0.0;1;;0.0;1;12;0.0;1;;0.0;1;12;0.0;1;;0.0;1;16;0.0;1;;0.01;1;16;0.0;1;;0.01;1;16;0.0;1;;0.0;1;16;0.0;1;;0.0;1;16;0.0;1;;0.01;1;67;0.0;1;;0.0;1;67;0.0;1;;0.09;0;;0.07;1;;0.11;0;
automata/termination/CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.01;1;21;0.0;1;;0.01;1;21;0.01;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.01;1;28;0.0;1;;0.0;1;28;0.01;1;;0.08;0;;0.08;1;;0.11;0;
automata/termination/CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;21;0.02;1;;0.02;1;21;0.01;1;;0.01;1;21;0.01;1;;0.0;1;21;0.01;1;;0.01;1;21;0.01;1;;0.01;1;21;0.01;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.01;1;66;0.0;1;;0.0;1;66;0.01;1;;0.33;0;;0.09;1;;0.13;0;
automata/termination/CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration5_B.ba.hoa;0.84;1;55;0.83;1;;0.85;1;55;0.82;1;;0.76;1;55;0.79;1;;0.6;1;83;0.62;1;;0.78;1;55;0.78;1;;0.78;1;55;0.78;1;;0.64;1;55;0.64;1;;0.0;1;83;0.0;1;;0.0;1;83;0.0;1;;0.0;1;83;0.0;1;;0.0;1;83;0.0;1;;0.0;1;83;0.0;1;;0.0;1;826;0.0;1;;0.0;1;826;0.0;1;;0.31;0;;0.17;1;;0.22;0;
automata/termination/CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration6_A.ba.hoa;automata/termination/CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration6_B.ba.hoa;2.51;1;56;2.49;1;;2.08;1;56;2.08;1;;1.33;1;54;1.32;1;;1.43;1;56;1.45;1;;0.62;1;56;0.62;1;;0.62;1;56;0.62;1;;0.33;1;54;0.33;1;;0.0;1;56;0.0;1;;0.0;1;56;0.0;1;;0.0;1;56;0.0;1;;0.01;1;56;0.0;1;;0.01;1;56;0.0;1;;0.01;1;1353;0.0;1;;0.01;1;1353;0.01;1;;0.59;0;;0.19;1;;0.32;0;
automata/termination/CookSeeZuleger-TACAS2013-Fig1_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/CookSeeZuleger-TACAS2013-Fig1_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;8;0.0;1;;0.0;1;8;0.01;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;12;0.0;1;;0.0;1;12;0.0;1;;0.04;0;;0.08;1;;0.07;0;
automata/termination/CookSeeZuleger-TACAS2013-Fig7b_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/CookSeeZuleger-TACAS2013-Fig7b_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.01;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;17;0.0;1;;0.0;1;17;0.0;1;;0.05;0;;0.09;1;;0.07;0;
automata/termination/CookSeeZuleger-TACAS2013-Fig7b_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/CookSeeZuleger-TACAS2013-Fig7b_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.01;1;40;0.0;1;;0.01;1;40;0.0;1;;0.0;1;40;0.0;1;;0.0;1;39;0.0;1;;0.0;1;40;0.01;1;;0.0;1;40;0.0;1;;0.0;1;40;0.0;1;;0.0;1;39;0.0;1;;0.0;1;41;0.0;1;;0.0;1;41;0.0;1;;0.0;1;41;0.0;1;;0.0;1;39;0.0;1;;0.01;1;42;0.0;1;;0.0;1;42;0.0;1;;0.04;0;;0.09;1;;0.09;0;
automata/termination/CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;8;0.0;1;;0.01;1;8;0.0;1;;0.01;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;12;0.0;1;;0.0;1;12;0.01;1;;0.04;0;;0.08;1;;0.07;0;
automata/termination/CookSeeZuleger-TACAS2013-Fig8a_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/CookSeeZuleger-TACAS2013-Fig8a_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;10;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;10;0.0;1;;0.0;1;11;0.0;1;;0.0;1;11;0.0;1;;0.0;1;11;0.0;1;;0.0;1;10;0.0;1;;0.01;1;11;0.0;1;;0.0;1;11;0.01;1;;0.04;0;;0.09;1;;0.09;0;
automata/termination/CookSeeZuleger-TACAS2013-Fig8b_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/CookSeeZuleger-TACAS2013-Fig8b_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;10;0.0;1;;0.0;1;9;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;10;0.0;1;;0.0;1;9;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;9;0.0;1;;0.01;1;9;0.0;1;;0.0;1;9;0.0;1;;0.04;0;;0.08;1;;0.08;0;
automata/termination/Ex06_false-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/Ex06_false-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;9;0.0;1;;0.0;1;9;0.01;1;;0.05;0;;0.08;1;;0.07;0;
automata/termination/Ex06_false-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/Ex06_false-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.01;1;7;0.0;1;;0.0;1;7;0.0;1;;0.01;1;6;0.0;1;;0.0;1;6;0.0;1;;0.01;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.01;1;20;0.0;1;;0.0;1;20;0.0;1;;0.05;0;;0.06;1;;0.1;0;
automata/termination/Flip2_false-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/Flip2_false-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;11;0.0;1;;0.0;1;11;0.0;1;;0.01;1;11;0.0;1;;0.0;1;11;0.0;1;;0.0;1;11;0.0;1;;0.01;1;11;0.0;1;;0.0;1;11;0.0;1;;0.0;1;11;0.0;1;;0.0;1;11;0.0;1;;0.0;1;11;0.0;1;;0.0;1;11;0.0;1;;0.0;1;11;0.0;1;;0.01;1;7;0.0;1;;0.0;1;7;0.0;1;;0.05;0;;0.09;1;;0.11;0;
automata/termination/Flip2_false-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/Flip2_false-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.01;1;29;0.02;1;;0.01;1;29;0.01;1;;0.0;1;30;0.0;1;;0.01;1;43;0.0;1;;0.01;1;29;0.01;1;;0.02;1;29;0.01;1;;0.01;1;30;0.0;1;;0.0;1;43;0.0;1;;0.0;1;43;0.0;1;;0.0;1;43;0.0;1;;0.0;1;43;0.0;1;;0.0;1;43;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.01;1;;0.1;0;;0.08;1;;0.11;0;
automata/termination/GCD3_true-termination_true-no-overflow.c_Iteration4_A.ba.hoa;automata/termination/GCD3_true-termination_true-no-overflow.c_Iteration4_B.ba.hoa;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.01;1;12;0.0;1;;0.0;1;12;0.01;1;;0.15;0;;0.06;1;;0.08;0;
automata/termination/GCD3_true-termination_true-no-overflow.c_Iteration5_A.ba.hoa;automata/termination/GCD3_true-termination_true-no-overflow.c_Iteration5_B.ba.hoa;0.01;1;13;0.0;1;;0.0;1;13;0.01;1;;0.0;1;18;0.0;1;;0.0;1;18;0.01;1;;0.0;1;13;0.0;1;;0.0;1;13;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.01;1;18;0.0;1;;0.0;1;18;0.0;1;;0.04;0;;0.08;1;;0.09;0;
automata/termination/GCD4_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/GCD4_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.01;1;7;0.0;1;;0.0;1;7;0.0;1;;0.03;0;;0.08;1;;0.08;0;
automata/termination/GCD4_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/GCD4_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;12;0.0;1;;0.01;1;12;0.0;1;;0.01;1;12;0.0;1;;0.0;1;14;0.0;1;;0.0;1;12;0.0;1;;0.0;1;12;0.0;1;;0.0;1;12;0.0;1;;0.0;1;14;0.0;1;;0.0;1;12;0.0;1;;0.0;1;12;0.0;1;;0.0;1;12;0.0;1;;0.0;1;14;0.0;1;;0.01;1;10;0.0;1;;0.0;1;10;0.0;1;;0.04;0;;0.08;1;;0.08;0;
automata/termination/GulavaniGulwani-CAV2008-Fig1a_true-termination.c_Iteration2_A.ba.hoa;automata/termination/GulavaniGulwani-CAV2008-Fig1a_true-termination.c_Iteration2_B.ba.hoa;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.01;1;12;0.0;1;;0.0;1;12;0.01;1;;0.03;0;;0.08;1;;0.08;0;
automata/termination/GulavaniGulwani-CAV2008-Fig1a_true-termination.c_Iteration3_A.ba.hoa;automata/termination/GulavaniGulwani-CAV2008-Fig1a_true-termination.c_Iteration3_B.ba.hoa;0.0;1;9;0.0;1;;0.0;1;9;0.0;1;;0.01;1;9;0.0;1;;0.0;1;11;0.0;1;;0.0;1;9;0.0;1;;0.0;1;9;0.0;1;;0.0;1;9;0.0;1;;0.0;1;11;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;11;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.01;1;;0.03;0;;0.08;1;;0.09;0;
automata/termination/GulwaniJainKoskinen-2009PLDI-Fig1-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/GulwaniJainKoskinen-2009PLDI-Fig1-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;34;0.0;1;;0.0;1;34;0.0;1;;0.01;1;34;0.0;1;;0.0;1;34;0.0;1;;0.0;1;34;0.0;1;;0.0;1;34;0.0;1;;0.0;1;34;0.0;1;;0.0;1;34;0.0;1;;0.0;1;34;0.0;1;;0.0;1;34;0.0;1;;0.0;1;34;0.0;1;;0.0;1;34;0.0;1;;0.01;1;34;0.01;1;;0.0;1;34;0.01;1;;0.07;0;;0.07;1;;0.1;0;
automata/termination/GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c_Iteration3_A.ba.hoa;automata/termination/GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c_Iteration3_B.ba.hoa;0.0;1;11;0.0;1;;0.0;1;11;0.0;1;;0.0;1;11;0.0;1;;0.0;1;12;0.0;1;;0.0;1;11;0.0;1;;0.0;1;11;0.0;1;;0.01;1;11;0.0;1;;0.0;1;12;0.0;1;;0.0;1;12;0.0;1;;0.0;1;12;0.0;1;;0.0;1;12;0.0;1;;0.0;1;12;0.0;1;;0.01;1;13;0.0;1;;0.0;1;13;0.0;1;;0.05;0;;0.06;1;;0.11;0;
automata/termination/GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c_Iteration5_A.ba.hoa;automata/termination/GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c_Iteration5_B.ba.hoa;0.03;1;29;0.02;1;;0.02;1;29;0.03;1;;0.02;1;39;0.02;1;;0.01;1;39;0.01;1;;0.03;1;29;0.02;1;;0.02;1;29;0.02;1;;0.01;1;39;0.01;1;;0.01;1;39;0.0;1;;0.0;1;39;0.0;1;;0.0;1;39;0.01;1;;0.0;1;39;0.0;1;;0.0;1;39;0.0;1;;0.01;1;170;0.0;1;;0.0;1;170;0.01;1;;0.15;0;;0.1;1;;0.14;0;
automata/termination/HarrisLalNoriRajamani-SAS2010-Fig1_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/HarrisLalNoriRajamani-SAS2010-Fig1_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;22;0.0;1;;0.0;1;22;0.01;1;;0.15;0;;0.07;1;;0.11;0;
automata/termination/HarrisLalNoriRajamani-SAS2010-Fig1_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/HarrisLalNoriRajamani-SAS2010-Fig1_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.01;1;16;0.01;1;;0.01;1;16;0.01;1;;0.0;1;13;0.0;1;;0.0;1;13;0.0;1;;0.0;1;16;0.0;1;;0.0;1;16;0.0;1;;0.0;1;13;0.0;1;;0.0;1;13;0.0;1;;0.0;1;13;0.0;1;;0.0;1;13;0.0;1;;0.01;1;13;0.0;1;;0.0;1;13;0.0;1;;0.01;1;99;0.0;1;;0.0;1;99;0.01;1;;0.09;0;;0.1;1;;0.1;0;
automata/termination/KroeningSharyginaTsitovichWintersteiger-CAV2010-Fig1_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/KroeningSharyginaTsitovichWintersteiger-CAV2010-Fig1_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;10;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;8;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;10;0.0;1;;0.0;1;9;0.0;1;;0.0;1;9;0.01;1;;0.04;0;;0.07;1;;0.09;0;
automata/termination/LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;7;0.0;1;;0.0;1;7;0.01;1;;0.0;1;7;0.0;1;;0.0;1;8;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;8;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;8;0.0;1;;0.01;1;8;0.0;1;;0.0;1;8;0.0;1;;0.05;0;;0.09;1;;0.1;0;
automata/termination/LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.04;1;33;0.04;1;;0.04;1;33;0.03;1;;0.02;1;40;0.03;1;;0.04;1;27;0.04;1;;0.03;1;33;0.03;1;;0.04;1;33;0.04;1;;0.02;1;40;0.02;1;;0.0;1;27;0.0;1;;0.0;1;27;0.0;1;;0.0;1;27;0.0;1;;0.0;1;27;0.0;1;;0.0;1;27;0.0;1;;0.01;1;167;0.01;1;;0.01;1;167;0.01;1;;0.13;0;;0.09;1;;0.16;0;
