file1;file2;rabit-runtime;rabit-retcode;rabit-states_cnt;forklift-runtime;forklift-retcode;forklift-states_cnt;bait-runtime;bait-retcode;bait-states_cnt;kofola_fast-runtime;kofola_fast-retcode;kofola_fast-states_cnt;kofola_fast_early-runtime;kofola_fast_early-retcode;kofola_fast_early-states_cnt;kofola_fast_early_plus-runtime;kofola_fast_early_plus-retcode;kofola_fast_early_plus-states_cnt;kofola_fast_early_early_plus-runtime;kofola_fast_early_early_plus-retcode;kofola_fast_early_early_plus-states_cnt;autfilt_64-runtime;autfilt_64-retcode;autfilt_64-states_cnt;kofola_fast_cnt-runtime;kofola_fast_cnt-retcode;kofola_fast_cnt-states_cnt;kofola_fast_early_cnt-runtime;kofola_fast_early_cnt-retcode;kofola_fast_early_cnt-states_cnt;kofola_fast_early_plus_cnt-runtime;kofola_fast_early_plus_cnt-retcode;kofola_fast_early_plus_cnt-states_cnt;kofola_fast_early_early_plus_cnt-runtime;kofola_fast_early_early_plus_cnt-retcode;kofola_fast_early_early_plus_cnt-states_cnt;autfilt_64_cnt-runtime;autfilt_64_cnt-retcode;autfilt_64_cnt-states_cnt
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration2_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration2_A.ba.hoa;0.05;0;;0.08;1;;0.09;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;55
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration3_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration3_B.ba.hoa;0.05;0;;0.08;1;;0.09;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;24;0.01;1;24;0.0;1;24;0.0;1;24;0.0;1;91
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration3_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration3_A.ba.hoa;0.04;0;;0.07;1;;0.08;0;;0.01;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;106
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration4_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration4_B.ba.hoa;0.16;0;;0.12;1;;0.15;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;47;0.0;1;47;0.0;1;47;0.0;1;47;0.0;1;202
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration4_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration4_A.ba.hoa;0.12;0;;0.09;1;;0.14;0;;0.05;1;;0.05;1;;0.05;1;;0.05;1;;0.08;1;;0.05;1;15;0.05;1;15;0.05;1;15;0.05;1;15;0.07;1;668
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5_B.ba.hoa;0.57;0;;0.18;1;;0.34;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.02;1;;0.0;1;117;0.0;1;117;0.0;1;117;0.01;1;117;0.01;1;1046
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5_A.ba.hoa;0.53;0;;0.18;1;;0.23;0;;0.17;1;;0.17;1;;0.16;1;;0.17;1;;0.31;1;;0.17;1;34;0.16;1;34;0.16;1;34;0.16;1;34;0.32;1;25699
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration2_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration2_B.ba.hoa;0.05;0;;0.07;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;26
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration2_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration2_A.ba.hoa;0.04;0;;0.08;1;;0.1;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;5;0.0;1;5;0.0;1;5;0.01;1;5;0.0;1;49
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration3_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration3_B.ba.hoa;0.13;0;;0.1;1;;0.18;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;46;0.0;1;46;0.0;1;46;0.0;1;46;0.0;1;184
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration3_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration3_A.ba.hoa;0.1;0;;0.09;1;;0.13;0;;0.04;1;;0.03;1;;0.03;1;;0.03;1;;0.04;1;;0.03;1;5;0.04;1;5;0.03;1;5;0.03;1;5;0.05;1;229
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration4_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration4_B.ba.hoa;0.14;0;;0.1;1;;0.13;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;50;0.0;1;50;0.0;1;50;0.0;1;50;0.0;1;183
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration4_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration4_A.ba.hoa;0.12;0;;0.08;1;;0.14;0;;0.03;1;;0.02;1;;0.02;1;;0.02;1;;0.03;1;;0.02;1;18;0.02;1;18;0.02;1;18;0.02;1;18;0.03;1;408
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5_B.ba.hoa;0.21;0;;0.13;1;;0.18;0;;0.01;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;47;0.0;1;47;0.0;1;47;0.0;1;47;0.0;1;368
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5_A.ba.hoa;0.21;0;;0.1;1;;0.16;0;;0.11;1;;0.11;1;;0.12;1;;0.12;1;;0.19;1;;0.12;1;28;0.11;1;28;0.12;1;28;0.12;1;28;0.16;1;1673
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6_B.ba.hoa;0.66;0;;0.19;1;;0.33;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;117;0.01;1;117;0.0;1;117;0.0;1;117;0.0;1;1205
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6_A.ba.hoa;0.66;0;;0.16;1;;0.29;0;;0.15;1;;0.14;1;;0.15;1;;0.14;1;;0.26;1;;0.14;1;51;0.15;1;51;0.14;1;51;0.14;1;51;0.26;1;10259
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7_B.ba.hoa;12.09;0;;0.5;1;;7.32;0;;0.01;1;;0.01;1;;0.01;1;;0.01;1;;0.02;1;;0.01;1;197;0.0;1;197;0.01;1;197;0.01;1;197;0.01;1;8749
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7_A.ba.hoa;11.52;0;;0.41;1;;7.37;0;;0.02;1;;0.01;1;;0.02;1;;0.02;1;;3.67;1;;0.02;1;73;0.02;1;73;0.02;1;73;0.02;1;73;3.81;1;155946
automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.04;0;;0.07;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;7;0.0;1;7;0.0;1;7;0.0;1;7;0.01;1;7
automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;0.03;0;;0.08;1;;0.09;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;20
automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.03;0;;0.07;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;12;0.0;1;12;0.0;1;12;0.0;1;12;0.0;1;12
automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;0.04;0;;0.08;1;;0.09;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;9
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2_B.ba.hoa;0.05;0;;0.07;1;;0.09;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;26
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2_A.ba.hoa;0.04;0;;0.07;1;;0.09;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.01;1;7;0.01;1;7;0.0;1;7;0.0;1;7;0.0;1;55
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3_B.ba.hoa;0.11;0;;0.1;1;;0.17;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;31;0.0;1;31;0.0;1;31;0.0;1;31;0.0;1;182
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3_A.ba.hoa;0.14;0;;0.1;1;;0.11;0;;0.03;1;;0.04;1;;0.03;1;;0.03;1;;0.04;1;;0.03;1;5;0.03;1;5;0.03;1;5;0.03;1;5;0.04;1;206
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration4_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration4_B.ba.hoa;0.12;0;;0.11;1;;0.15;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;47;0.0;1;47;0.0;1;47;0.0;1;47;0.0;1;183
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration4_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration4_A.ba.hoa;0.13;0;;0.11;1;;0.12;0;;0.02;1;;0.02;1;;0.01;1;;0.02;1;;0.03;1;;0.02;1;18;0.02;1;18;0.02;1;18;0.02;1;18;0.03;1;425
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5_B.ba.hoa;0.18;0;;0.12;1;;0.21;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;50;0.0;1;50;0.0;1;50;0.0;1;50;0.0;1;368
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5_A.ba.hoa;0.17;0;;0.12;1;;0.16;0;;0.11;1;;0.11;1;;0.11;1;;0.11;1;;0.15;1;;0.11;1;28;0.12;1;28;0.11;1;28;0.12;1;28;0.16;1;1608
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6_B.ba.hoa;0.65;0;;0.18;1;;0.55;0;;0.01;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;118;0.0;1;118;0.0;1;118;0.0;1;118;0.0;1;1350
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6_A.ba.hoa;0.67;0;;0.17;1;;0.3;0;;0.15;1;;0.16;1;;0.14;1;;0.15;1;;0.27;1;;0.15;1;51;0.14;1;51;0.15;1;51;0.15;1;51;0.26;1;8377
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration7_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration7_B.ba.hoa;11.89;0;;0.46;1;;7.58;0;;0.01;1;;0.01;1;;0.01;1;;0.01;1;;0.02;1;;0.01;1;241;0.01;1;241;0.01;1;241;0.01;1;241;0.01;1;8749
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration7_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration7_A.ba.hoa;11.17;0;;0.41;1;;7.33;0;;0.02;1;;0.02;1;;0.02;1;;0.02;1;;3.7;1;;0.01;1;73;0.02;1;73;0.02;1;73;0.02;1;73;3.84;1;170146
automata/termination/Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;automata/termination/Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;0.04;0;;0.08;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;25;0.0;1;24;0.0;1;25;0.0;1;24;0.0;1;20
automata/termination/Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;automata/termination/Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;0.02;0;;0.07;1;;0.1;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;13;0.0;1;13;0.0;1;13;0.0;1;13;0.0;1;36
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.04;0;;0.06;1;;0.09;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;17;0.0;1;17;0.0;1;17;0.0;1;17;0.0;1;20
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration3_B.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration3_A.ba.hoa;0.04;0;;0.08;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;39
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration4_A.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration4_B.ba.hoa;0.05;0;;0.08;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;22;0.0;1;22;0.0;1;22;0.0;1;22;0.0;1;13
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration4_B.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration4_A.ba.hoa;0.05;0;;0.07;1;;0.09;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;14;0.01;1;14;0.0;1;14;0.0;1;14;0.0;1;66
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration5_A.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration5_B.ba.hoa;0.05;0;;0.09;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.01;1;16;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;17
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration5_B.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration5_A.ba.hoa;0.05;0;;0.08;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;17;0.0;1;17;0.0;1;17;0.0;1;17;0.01;1;74
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration6_A.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration6_B.ba.hoa;0.15;0;;0.09;1;;0.09;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;19;0.0;1;19;0.0;1;19;0.0;1;19;0.0;1;23
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration6_B.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration6_A.ba.hoa;0.05;0;;0.07;1;;0.09;0;;0.01;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;106
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.06;0;;0.11;1;;0.11;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;33
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2_A.ba.hoa;0.07;0;;0.11;1;;0.14;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;15;0.0;1;15;0.0;1;15;0.0;1;15;0.01;1;120
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.38;0;;0.11;1;;0.14;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;91;0.0;1;91;0.0;1;91;0.0;1;91;0.0;1;105
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3_A.ba.hoa;0.12;0;;0.1;1;;0.2;0;;0.0;1;;0.01;1;;0.01;1;;0.01;1;;0.01;1;;0.0;1;57;0.0;1;57;0.0;1;57;0.0;1;57;0.01;1;72
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.54;0;;0.17;1;;0.31;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;84;0.0;1;84;0.01;1;84;0.01;1;84;0.0;1;935
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4_A.ba.hoa;0.51;0;;0.16;1;;0.29;0;;0.11;1;;0.11;1;;0.12;1;;0.11;1;;0.2;1;;0.11;1;72;0.11;1;72;0.11;1;72;0.11;1;72;0.2;1;538
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration5_B.ba.hoa;9.61;0;;0.4;1;;3.41;0;;0.01;1;;0.01;1;;0.0;1;;0.01;1;;0.01;1;;0.01;1;139;0.01;1;139;0.01;1;139;0.01;1;139;0.01;1;7788
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration5_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration5_A.ba.hoa;9.64;0;;0.27;1;;3.46;0;;0.01;1;;0.01;1;;0.01;1;;0.02;1;;0.04;1;;0.02;1;203;0.02;1;196;0.02;1;196;0.02;1;196;0.04;1;977
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;0.06;0;;0.09;1;;0.1;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;12;0.0;1;12;0.01;1;12;0.01;1;12;0.0;1;73
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;0.06;0;;0.09;1;;0.1;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;13;0.0;1;13;0.0;1;13;0.0;1;13;0.01;1;235
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3_B.ba.hoa;0.15;0;;0.11;1;;0.13;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;37;0.0;1;37;0.0;1;37;0.0;1;37;0.0;1;201
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3_A.ba.hoa;0.12;0;;0.09;1;;0.13;0;;0.02;1;;0.03;1;;0.03;1;;0.02;1;;0.04;1;;0.02;1;5;0.02;1;5;0.02;1;5;0.02;1;5;0.04;1;493
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4_B.ba.hoa;0.22;0;;0.11;1;;0.17;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;25;0.0;1;25;0.0;1;25;0.0;1;25;0.0;1;343
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4_A.ba.hoa;0.19;0;;0.12;1;;0.18;0;;0.02;1;;0.03;1;;0.03;1;;0.03;1;;0.05;1;;0.03;1;20;0.03;1;20;0.03;1;20;0.04;1;20;0.04;1;276
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration5_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration5_B.ba.hoa;0.18;0;;0.13;1;;0.16;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;121;0.0;1;121;0.0;1;121;0.0;1;121;0.0;1;297
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration5_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration5_A.ba.hoa;0.14;0;;0.12;1;;0.19;0;;0.05;1;;0.06;1;;0.06;1;;0.06;1;;0.09;1;;0.06;1;32;0.06;1;32;0.06;1;32;0.05;1;32;0.09;1;333
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration6_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration6_B.ba.hoa;0.24;0;;0.15;1;;0.26;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;117;0.0;1;117;0.0;1;117;0.0;1;117;0.0;1;542
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration6_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration6_A.ba.hoa;0.28;0;;0.14;1;;0.19;0;;0.29;1;;0.28;1;;0.28;1;;0.28;1;;0.41;1;;0.27;1;12;0.28;1;12;0.28;1;12;0.27;1;12;0.4;1;783
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration7_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration7_B.ba.hoa;0.31;0;;0.16;1;;0.21;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;102;0.0;1;102;0.0;1;102;0.0;1;102;0.0;1;575
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration7_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration7_A.ba.hoa;0.28;0;;0.13;1;;0.2;0;;0.13;1;;0.13;1;;0.12;1;;0.13;1;;0.26;1;;0.13;1;28;0.12;1;28;0.14;1;28;0.13;1;28;0.28;1;704
automata/termination/Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;automata/termination/Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;0.12;0;;0.07;1;;0.09;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;7;0.0;1;7;0.0;1;7;0.0;1;7;0.0;1;7
automata/termination/Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;automata/termination/Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;0.03;0;;0.07;1;;0.07;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;19
