file1;file2;kofola_no_preproc_cnt-runtime;kofola_no_preproc_cnt-retcode;kofola_no_preproc_cnt-states_cnt;kofola_no_preproc-runtime;kofola_no_preproc-retcode;kofola_no_preproc-states_cnt;autfilt_cnt-runtime;autfilt_cnt-retcode;autfilt_cnt-states_cnt;autfilt-runtime;autfilt-retcode;autfilt-states_cnt
automata/termination/pals_lcr-var-start-time.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;63;0.01;1;;0.0;1;96;0.01;1;
automata/termination/pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;72;0.0;1;;0.01;1;120;0.0;1;
automata/termination/pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;73;0.0;1;;0.0;1;124;0.0;1;
automata/termination/pals_lcr-var-start-time.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;74;0.01;1;;0.01;1;121;0.01;1;
automata/termination/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;87;0.01;1;;0.01;1;142;0.0;1;
automata/termination/pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;89;0.01;1;;0.01;1;141;0.0;1;
automata/termination/pals_lcr-var-start-time.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;87;0.0;1;;0.0;1;142;0.0;1;
automata/termination/pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.0;1;44;0.01;1;;0.01;1;92;0.0;1;
automata/termination/pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;53;0.0;1;;0.0;1;118;0.0;1;
automata/termination/pals_lcr.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_B.ba.hoa;0.0;1;53;0.01;1;;0.01;1;127;0.0;1;
automata/termination/pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;69;0.01;1;;0.01;1;164;0.01;1;
automata/termination/pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;87;0.0;1;;0.01;1;175;0.0;1;
automata/termination/pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;87;0.0;1;;0.01;1;164;0.0;1;
automata/termination/pals_opt-floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;94;0.01;1;;0.01;1;202;0.0;1;
automata/termination/pals_opt-floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;94;0.0;1;;0.01;1;201;0.0;1;
automata/termination/pals_opt-floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;94;0.01;1;;0.01;1;200;0.0;1;
automata/termination/pals_opt-floodmax.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;94;0.01;1;;0.0;1;206;0.0;1;
automata/termination/pals_opt-floodmax.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.05;1;175;0.04;1;;0.02;1;424;0.0;1;
automata/termination/pals_opt-floodmax.4_false-unreach-call.3.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.4_false-unreach-call.3.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.05;1;176;0.04;1;;0.02;1;422;0.01;1;
automata/termination/pals_opt-floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.04;1;175;0.04;1;;0.01;1;425;0.01;1;
automata/termination/pals_opt-floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.19;1;407;0.2;1;;0.02;1;887;0.01;1;
automata/termination/pals_opt-floodmax.5_false-unreach-call.3.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.5_false-unreach-call.3.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.19;1;403;0.19;1;;0.02;1;888;0.01;1;
automata/termination/pals_opt-floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.19;1;403;0.19;1;;0.01;1;887;0.01;1;
automata/termination/pals_opt-floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.19;1;403;0.19;1;;0.02;1;884;0.01;1;
automata/termination/pc_sfifo_1_false-unreach-call_false-termination.cil.c_Iteration6_A.ba.hoa;automata/termination/pc_sfifo_1_false-unreach-call_false-termination.cil.c_Iteration6_B.ba.hoa;0.01;1;35;0.01;1;;0.02;1;121;0.01;1;
automata/termination/pc_sfifo_2_false-unreach-call_false-termination.cil.c_Iteration12_A.ba.hoa;automata/termination/pc_sfifo_2_false-unreach-call_false-termination.cil.c_Iteration12_B.ba.hoa;0.0;1;44;0.0;1;;0.01;1;49;0.0;1;
automata/termination/s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration28_A.ba.hoa;automata/termination/s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration28_B.ba.hoa;0.02;1;408;0.02;1;;0.02;1;356;0.02;1;
automata/termination/s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.0;1;57;0.0;1;;0.01;1;29;0.0;1;
automata/termination/s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration27_A.ba.hoa;automata/termination/s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration27_B.ba.hoa;0.01;1;308;0.01;1;;0.03;1;135;0.02;1;
automata/termination/s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.01;1;57;0.01;1;;0.01;1;33;0.0;1;
automata/termination/s3_clnt_3.cil_true-unreach-call_true-termination.c_Iteration27_A.ba.hoa;automata/termination/s3_clnt_3.cil_true-unreach-call_true-termination.c_Iteration27_B.ba.hoa;0.01;1;394;0.02;1;;0.02;1;141;0.01;1;
automata/termination/s3_clnt_3.cil_true-unreach-call_true-termination.c_Iteration2_A.ba.hoa;automata/termination/s3_clnt_3.cil_true-unreach-call_true-termination.c_Iteration2_B.ba.hoa;0.0;1;84;0.01;1;;0.01;1;788;0.0;1;
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration11_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration11_B.ba.hoa;0.05;1;98;0.04;1;;0.1;1;178;0.1;1;
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration15_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration15_B.ba.hoa;0.05;1;63;0.05;1;;0.11;1;434;0.11;1;
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration2_B.ba.hoa;0.01;1;56;0.01;1;;0.01;1;266;0.0;1;
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration3_B.ba.hoa;0.0;1;55;0.0;1;;0.0;1;757;0.01;1;
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration7_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration7_B.ba.hoa;0.01;1;30;0.0;1;;0.01;1;2330;0.0;1;
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration9_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration9_B.ba.hoa;0.01;1;120;0.01;1;;0.03;1;127;0.02;1;
automata/termination/s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration2_B.ba.hoa;0.0;1;38;0.01;1;;0.0;1;51;0.0;1;
automata/termination/s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration3_B.ba.hoa;0.0;1;69;0.0;1;;0.01;1;14;0.0;1;
automata/termination/strcspn_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strcspn_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.0;1;20;0.0;1;
automata/termination/strcspn_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strcspn_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;24;0.0;1;;0.0;1;56;0.0;1;
automata/termination/strlcat_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strlcat_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;75;0.0;1;
automata/termination/strlcpy_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strlcpy_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;15;0.0;1;;0.0;1;22;0.01;1;
automata/termination/strlcpy_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strlcpy_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;15;0.0;1;;0.01;1;39;0.0;1;
automata/termination/stroeder2-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/stroeder2-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;11;0.0;1;;0.0;1;14;0.0;1;
automata/termination/stroeder2-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/stroeder2-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;21;0.0;1;;0.01;1;26;0.0;1;
automata/termination/strpbrk_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strpbrk_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.01;1;19;0.0;1;
automata/termination/strspn_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strspn_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;23;0.0;1;
automata/termination/strspn_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/strspn_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;30;0.0;1;;0.0;1;66;0.0;1;
automata/termination/strstr_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strstr_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;23;0.0;1;;0.0;1;41;0.0;1;
automata/termination/strstr_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strstr_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;31;0.0;1;;0.01;1;68;0.0;1;
automata/termination/strtok_r_true-termination.c.i_Iteration11_A.ba.hoa;automata/termination/strtok_r_true-termination.c.i_Iteration11_B.ba.hoa;0.0;1;52;0.0;1;;0.01;1;396;0.0;1;
automata/termination/strtok_r_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strtok_r_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;22;0.0;1;;0.01;1;46;0.0;1;
automata/termination/strtok_r_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/strtok_r_true-termination.c.i_Iteration5_B.ba.hoa;0.0;1;49;0.0;1;;0.01;1;73;0.0;1;
automata/termination/strtok_r_true-termination.c.i_Iteration7_A.ba.hoa;automata/termination/strtok_r_true-termination.c.i_Iteration7_B.ba.hoa;0.0;1;86;0.0;1;;0.01;1;164;0.0;1;
automata/termination/strtol_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strtol_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;19;0.0;1;;0.0;1;52;0.0;1;
automata/termination/token_ring.01_false-unreach-call_false-termination.cil.c_Iteration10_A.ba.hoa;automata/termination/token_ring.01_false-unreach-call_false-termination.cil.c_Iteration10_B.ba.hoa;0.01;1;74;0.01;1;;0.01;1;373;0.01;1;
automata/termination/token_ring.01_true-unreach-call_false-termination.cil.c_Iteration11_A.ba.hoa;automata/termination/token_ring.01_true-unreach-call_false-termination.cil.c_Iteration11_B.ba.hoa;0.01;1;42;0.01;1;;0.02;1;751;0.01;1;
automata/termination/token_ring.06_false-unreach-call_false-termination.cil.c_Iteration26_A.ba.hoa;automata/termination/token_ring.06_false-unreach-call_false-termination.cil.c_Iteration26_B.ba.hoa;0.07;1;99;0.07;1;;0.08;1;24324;0.05;1;
automata/termination/token_ring.06_true-unreach-call_false-termination.cil.c_Iteration26_A.ba.hoa;automata/termination/token_ring.06_true-unreach-call_false-termination.cil.c_Iteration26_B.ba.hoa;0.08;1;110;0.08;1;;0.11;1;40655;0.06;1;
automata/termination/token_ring.07_true-unreach-call_false-termination.cil.c_Iteration30_A.ba.hoa;automata/termination/token_ring.07_true-unreach-call_false-termination.cil.c_Iteration30_B.ba.hoa;0.15;1;306;0.15;1;;0.13;1;38576;0.09;1;
automata/termination/token_ring.08_false-unreach-call_false-termination.cil.c_Iteration33_A.ba.hoa;automata/termination/token_ring.08_false-unreach-call_false-termination.cil.c_Iteration33_B.ba.hoa;0.29;1;383;0.29;1;;0.82;1;157400;0.45;1;
automata/termination/token_ring.08_true-unreach-call_false-termination.cil.c_Iteration33_A.ba.hoa;automata/termination/token_ring.08_true-unreach-call_false-termination.cil.c_Iteration33_B.ba.hoa;0.22;1;228;0.22;1;;0.55;1;112408;0.34;1;
automata/termination/token_ring.09_true-unreach-call_false-termination.cil.c_Iteration28_A.ba.hoa;automata/termination/token_ring.09_true-unreach-call_false-termination.cil.c_Iteration28_B.ba.hoa;0.19;1;135;0.19;1;;0.33;1;134909;0.22;1;
automata/termination/toy1_false-unreach-call_false-termination.cil.c_Iteration6_A.ba.hoa;automata/termination/toy1_false-unreach-call_false-termination.cil.c_Iteration6_B.ba.hoa;0.02;1;82;0.01;1;;0.21;1;1404;0.19;1;
automata/termination/toy2_false-unreach-call_false-termination.cil.c_Iteration6_A.ba.hoa;automata/termination/toy2_false-unreach-call_false-termination.cil.c_Iteration6_B.ba.hoa;0.02;1;60;0.01;1;;0.29;1;647;0.2;1;
automata/termination/toy2_false-unreach-call_false-termination.cil.c_Iteration8_A.ba.hoa;automata/termination/toy2_false-unreach-call_false-termination.cil.c_Iteration8_B.ba.hoa;0.06;1;524;0.06;1;;0.16;1;287;0.14;1;
automata/termination/toy_true-unreach-call_false-termination.cil.c_Iteration6_A.ba.hoa;automata/termination/toy_true-unreach-call_false-termination.cil.c_Iteration6_B.ba.hoa;0.01;1;55;0.01;1;;0.02;1;375;0.01;1;
automata/termination/toy_true-unreach-call_false-termination.cil.c_Iteration7_A.ba.hoa;automata/termination/toy_true-unreach-call_false-termination.cil.c_Iteration7_B.ba.hoa;0.04;1;317;0.04;1;;0.03;1;10358;0.02;1;
automata/termination/transmitter.01_false-unreach-call_false-termination.cil.c_Iteration7_A.ba.hoa;automata/termination/transmitter.01_false-unreach-call_false-termination.cil.c_Iteration7_B.ba.hoa;0.0;1;52;0.01;1;;0.01;1;514;0.0;1;
automata/termination/transmitter.03_false-unreach-call_false-termination.cil.c_Iteration13_A.ba.hoa;automata/termination/transmitter.03_false-unreach-call_false-termination.cil.c_Iteration13_B.ba.hoa;0.03;1;173;0.03;1;;0.03;1;1888;0.01;1;
automata/termination/transmitter.04_false-unreach-call_false-termination.cil.c_Iteration18_A.ba.hoa;automata/termination/transmitter.04_false-unreach-call_false-termination.cil.c_Iteration18_B.ba.hoa;0.03;1;165;0.03;1;;0.03;1;6297;0.02;1;
automata/termination/twisted-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/twisted-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;27;0.0;1;;0.01;1;25;0.0;1;
automata/termination/twisted-alloca_true-termination.c.i_Iteration6_A.ba.hoa;automata/termination/twisted-alloca_true-termination.c.i_Iteration6_B.ba.hoa;0.01;1;30;0.01;1;;0.0;1;55;0.01;1;
automata/termination/twisted_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/twisted_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;4;0.0;1;;0.01;1;9;0.0;1;
automata/termination/twisted_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/twisted_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;4;0.0;1;;0.01;1;12;0.0;1;
