name;kofola_high_cnt-runtime;kofola_high_cnt-retcode;kofola_high_cnt-states_cnt;kofola_high-runtime;kofola_high-retcode;kofola_high-states_cnt;kofola_medium_cnt-runtime;kofola_medium_cnt-retcode;kofola_medium_cnt-states_cnt;kofola_medium-runtime;kofola_medium-retcode;kofola_medium-states_cnt;kofola_low_cnt-runtime;kofola_low_cnt-retcode;kofola_low_cnt-states_cnt;kofola_low-runtime;kofola_low-retcode;kofola_low-states_cnt;kofola_no_preproc_cnt-runtime;kofola_no_preproc_cnt-retcode;kofola_no_preproc_cnt-states_cnt;kofola_no_preproc-runtime;kofola_no_preproc-retcode;kofola_no_preproc-states_cnt;autfilt_cnt-runtime;autfilt_cnt-retcode;autfilt_cnt-states_cnt;autfilt-runtime;autfilt-retcode;autfilt-states_cnt
automata/termination/java_Nested_true-termination_true-no-overflow.c_Iteration11_A.ba.hoa;automata/termination/java_Nested_true-termination_true-no-overflow.c_Iteration11_B.ba.hoa;0.0;1;29;0.0;1;;0.01;1;29;0.0;1;;0.0;1;29;0.0;1;;0.0;1;29;0.0;1;;0.0;1;26;0.0;1;
automata/termination/java_Nested_true-termination_true-no-overflow.c_Iteration12_A.ba.hoa;automata/termination/java_Nested_true-termination_true-no-overflow.c_Iteration12_B.ba.hoa;0.0;1;69;0.0;1;;0.0;1;69;0.0;1;;0.0;1;69;0.0;1;;0.01;1;29;0.0;1;;0.01;1;28;0.0;1;
automata/termination/java_Sequence_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/java_Sequence_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;9;0.0;1;;0.0;1;9;0.0;1;;0.0;1;9;0.0;1;;0.0;1;9;0.0;1;;0.01;1;8;0.0;1;
automata/termination/lis-alloca_true-termination.c.i_Iteration12_A.ba.hoa;automata/termination/lis-alloca_true-termination.c.i_Iteration12_B.ba.hoa;33.56;1;240;32.92;1;;32.98;1;240;32.84;1;;33.21;1;240;33.17;1;;32.08;1;240;31.62;1;;0.02;1;4617;0.01;1;
automata/termination/lis-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/lis-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;26;0.0;1;;0.0;1;26;0.0;1;;0.01;1;26;0.0;1;;0.01;1;26;0.0;1;;0.01;1;135;0.0;1;
automata/termination/lis-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/lis-alloca_true-termination.c.i_Iteration5_B.ba.hoa;0.01;1;70;0.01;1;;0.01;1;70;0.02;1;;0.01;1;70;0.01;1;;0.01;1;70;0.0;1;;0.02;1;101;0.0;1;
automata/termination/lis-alloca_true-termination.c.i_Iteration9_A.ba.hoa;automata/termination/lis-alloca_true-termination.c.i_Iteration9_B.ba.hoa;0.65;1;127;0.65;1;;0.67;1;127;0.66;1;;0.63;1;127;0.66;1;;0.61;1;127;0.61;1;;0.01;1;118;0.0;1;
automata/termination/mcmillan2006_true-unreach-call_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/mcmillan2006_true-unreach-call_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.01;1;18;0.0;1;
automata/termination/min_rf-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/min_rf-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.02;1;31;0.01;1;;0.02;1;31;0.01;1;;0.02;1;31;0.01;1;;0.01;1;31;0.0;1;;0.01;1;45;0.0;1;
automata/termination/min_rf_true-termination.c_Iteration2_A.ba.hoa;automata/termination/min_rf_true-termination.c_Iteration2_B.ba.hoa;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.01;1;5;0.0;1;;0.01;1;9;0.0;1;
automata/termination/min_rf_true-termination.c_Iteration3_A.ba.hoa;automata/termination/min_rf_true-termination.c_Iteration3_B.ba.hoa;0.02;1;34;0.01;1;;0.02;1;34;0.02;1;;0.02;1;34;0.01;1;;0.02;1;34;0.01;1;;0.0;1;21;0.0;1;
automata/termination/min_rf_true-termination.c_Iteration4_A.ba.hoa;automata/termination/min_rf_true-termination.c_Iteration4_B.ba.hoa;0.01;1;15;0.01;1;;0.02;1;15;0.01;1;;0.01;1;15;0.01;1;;0.01;1;15;0.01;1;;0.0;1;152;0.0;1;
automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.01;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.01;1;18;0.0;1;
automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;28;0.0;1;;0.0;1;28;0.0;1;;0.0;1;28;0.0;1;;0.0;1;28;0.0;1;;0.01;1;28;0.0;1;
automata/termination/pals_STARTPALS_Triplicated_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration19_A.ba.hoa;automata/termination/pals_STARTPALS_Triplicated_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration19_B.ba.hoa;0.25;1;198;0.25;1;;0.24;1;198;0.25;1;;0.25;1;198;0.25;1;;0.26;1;198;0.25;1;;0.01;1;667;0.0;1;
automata/termination/pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.03;1;78;0.03;1;;0.03;1;78;0.03;1;;0.03;1;78;0.03;1;;0.02;1;78;0.02;1;;0.01;1;179;0.0;1;
automata/termination/pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.03;1;91;0.03;1;;0.03;1;91;0.03;1;;0.04;1;91;0.03;1;;0.03;1;91;0.03;1;;0.01;1;188;0.0;1;
automata/termination/pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.03;1;91;0.03;1;;0.03;1;91;0.02;1;;0.04;1;91;0.03;1;;0.02;1;91;0.03;1;;0.02;1;179;0.0;1;
automata/termination/pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.02;1;91;0.03;1;;0.03;1;91;0.03;1;;0.03;1;91;0.03;1;;0.03;1;91;0.02;1;;0.01;1;187;0.0;1;
automata/termination/pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.12;1;165;0.13;1;;0.14;1;165;0.13;1;;0.12;1;165;0.13;1;;0.12;1;165;0.12;1;;0.02;1;378;0.0;1;
automata/termination/pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.16;1;206;0.16;1;;0.16;1;206;0.16;1;;0.15;1;206;0.15;1;;0.15;1;206;0.15;1;;0.01;1;392;0.01;1;
automata/termination/pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.16;1;206;0.15;1;;0.15;1;206;0.15;1;;0.16;1;206;0.16;1;;0.16;1;206;0.15;1;;0.01;1;390;0.01;1;
automata/termination/pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.72;1;379;0.72;1;;0.73;1;379;0.72;1;;0.71;1;379;0.73;1;;0.7;1;379;0.71;1;;0.02;1;816;0.01;1;
automata/termination/pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.75;1;383;0.75;1;;0.74;1;383;0.76;1;;0.75;1;383;0.75;1;;0.76;1;383;0.72;1;;0.02;1;834;0.01;1;
automata/termination/pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.76;1;385;0.75;1;;0.75;1;385;0.75;1;;0.77;1;385;0.75;1;;0.74;1;385;0.74;1;;0.02;1;835;0.02;1;
automata/termination/pals_floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.75;1;385;0.73;1;;0.74;1;385;0.74;1;;0.74;1;385;0.76;1;;0.73;1;385;0.75;1;;0.03;1;832;0.01;1;
automata/termination/pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;43;0.01;1;;0.01;1;43;0.01;1;;0.01;1;43;0.0;1;;0.0;1;43;0.01;1;;0.0;1;84;0.0;1;
automata/termination/pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;61;0.01;1;;0.01;1;61;0.01;1;;0.01;1;61;0.01;1;;0.01;1;61;0.01;1;;0.0;1;95;0.0;1;
automata/termination/pals_lcr-var-start-time.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;63;0.01;1;;0.01;1;63;0.01;1;;0.01;1;63;0.01;1;;0.01;1;63;0.01;1;;0.01;1;96;0.0;1;
automata/termination/pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;72;0.02;1;;0.01;1;72;0.01;1;;0.02;1;72;0.02;1;;0.01;1;72;0.01;1;;0.01;1;120;0.0;1;
automata/termination/pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;73;0.01;1;;0.01;1;73;0.02;1;;0.01;1;73;0.01;1;;0.02;1;73;0.01;1;;0.01;1;124;0.0;1;
automata/termination/pals_lcr-var-start-time.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;74;0.02;1;;0.01;1;74;0.01;1;;0.01;1;74;0.02;1;;0.02;1;74;0.01;1;;0.01;1;121;0.01;1;
automata/termination/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_B.ba.hoa;0.02;1;87;0.02;1;;0.02;1;87;0.02;1;;0.02;1;87;0.01;1;;0.02;1;87;0.02;1;;0.0;1;142;0.0;1;
automata/termination/pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_B.ba.hoa;0.02;1;90;0.02;1;;0.02;1;90;0.01;1;;0.02;1;90;0.02;1;;0.02;1;89;0.02;1;;0.01;1;141;0.0;1;
automata/termination/pals_lcr-var-start-time.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_B.ba.hoa;0.02;1;87;0.02;1;;0.02;1;87;0.02;1;;0.01;1;87;0.02;1;;0.02;1;87;0.02;1;;0.01;1;142;0.0;1;
automata/termination/pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.02;1;44;0.01;1;;0.01;1;44;0.01;1;;0.01;1;44;0.01;1;;0.01;1;44;0.01;1;;0.01;1;92;0.0;1;
automata/termination/pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_B.ba.hoa;0.02;1;53;0.01;1;;0.02;1;53;0.02;1;;0.01;1;53;0.01;1;;0.01;1;53;0.01;1;;0.0;1;118;0.0;1;
automata/termination/pals_lcr.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_B.ba.hoa;0.02;1;53;0.02;1;;0.02;1;53;0.02;1;;0.02;1;53;0.01;1;;0.01;1;53;0.02;1;;0.01;1;127;0.0;1;
automata/termination/pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4_B.ba.hoa;0.02;1;69;0.02;1;;0.03;1;69;0.02;1;;0.02;1;69;0.03;1;;0.02;1;69;0.02;1;;0.01;1;164;0.0;1;
automata/termination/pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_B.ba.hoa;0.04;1;87;0.03;1;;0.04;1;87;0.03;1;;0.03;1;87;0.03;1;;0.03;1;87;0.03;1;;0.01;1;175;0.0;1;
automata/termination/pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_B.ba.hoa;0.04;1;87;0.03;1;;0.03;1;87;0.03;1;;0.03;1;87;0.04;1;;0.04;1;87;0.03;1;;0.01;1;164;0.0;1;
automata/termination/pals_opt-floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.03;1;94;0.03;1;;0.03;1;94;0.03;1;;0.03;1;94;0.03;1;;0.03;1;94;0.02;1;;0.0;1;202;0.0;1;
automata/termination/pals_opt-floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.04;1;94;0.03;1;;0.03;1;94;0.03;1;;0.03;1;94;0.04;1;;0.03;1;94;0.03;1;;0.01;1;201;0.0;1;
automata/termination/pals_opt-floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.03;1;94;0.03;1;;0.03;1;94;0.04;1;;0.03;1;94;0.04;1;;0.03;1;94;0.03;1;;0.01;1;200;0.0;1;
automata/termination/pals_opt-floodmax.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.03;1;94;0.03;1;;0.03;1;94;0.03;1;;0.04;1;94;0.03;1;;0.03;1;94;0.03;1;;0.01;1;206;0.0;1;
automata/termination/pals_opt-floodmax.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.17;1;175;0.17;1;;0.17;1;175;0.16;1;;0.17;1;175;0.17;1;;0.18;1;175;0.17;1;;0.01;1;424;0.01;1;
automata/termination/pals_opt-floodmax.4_false-unreach-call.3.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.4_false-unreach-call.3.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.17;1;176;0.17;1;;0.17;1;176;0.18;1;;0.17;1;176;0.16;1;;0.17;1;176;0.17;1;;0.01;1;422;0.0;1;
automata/termination/pals_opt-floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.17;1;175;0.17;1;;0.18;1;175;0.18;1;;0.19;1;175;0.18;1;;0.17;1;175;0.17;1;;0.01;1;425;0.01;1;
automata/termination/pals_opt-floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.84;1;407;0.83;1;;0.83;1;407;0.83;1;;0.84;1;407;0.83;1;;0.83;1;407;0.82;1;;0.02;1;887;0.01;1;
automata/termination/pals_opt-floodmax.5_false-unreach-call.3.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.5_false-unreach-call.3.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.85;1;403;0.84;1;;0.82;1;403;0.83;1;;0.83;1;403;0.82;1;;0.82;1;403;0.82;1;;0.02;1;888;0.01;1;
automata/termination/pals_opt-floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.83;1;403;0.84;1;;0.84;1;403;0.83;1;;0.84;1;403;0.83;1;;0.85;1;403;0.84;1;;0.03;1;887;0.01;1;
automata/termination/pals_opt-floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_opt-floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.83;1;403;0.83;1;;0.83;1;403;0.84;1;;0.84;1;403;0.84;1;;0.83;1;403;0.83;1;;0.03;1;884;0.01;1;
automata/termination/pc_sfifo_1_false-unreach-call_false-termination.cil.c_Iteration6_A.ba.hoa;automata/termination/pc_sfifo_1_false-unreach-call_false-termination.cil.c_Iteration6_B.ba.hoa;0.02;1;35;0.02;1;;0.03;1;35;0.02;1;;0.02;1;35;0.03;1;;0.02;1;35;0.01;1;;0.02;1;121;0.0;1;
automata/termination/pc_sfifo_2_false-unreach-call_false-termination.cil.c_Iteration12_A.ba.hoa;automata/termination/pc_sfifo_2_false-unreach-call_false-termination.cil.c_Iteration12_B.ba.hoa;0.09;1;44;0.09;1;;0.09;1;44;0.1;1;;0.09;1;44;0.09;1;;0.08;1;44;0.08;1;;0.01;1;49;0.0;1;
automata/termination/s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration28_A.ba.hoa;automata/termination/s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration28_B.ba.hoa;17.95;1;408;18.63;1;;18.67;1;408;18.47;1;;18.46;1;408;18.08;1;;18.39;1;408;18.12;1;;0.03;1;356;0.02;1;
automata/termination/s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/s3_clnt_2_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.13;1;57;0.13;1;;0.14;1;57;0.13;1;;0.13;1;57;0.13;1;;0.13;1;57;0.12;1;;0.01;1;29;0.0;1;
automata/termination/s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration27_A.ba.hoa;automata/termination/s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration27_B.ba.hoa;19.22;1;308;19.7;1;;20.05;1;308;19.81;1;;19.51;1;308;19.11;1;;19.48;1;308;19.79;1;;0.03;1;135;0.03;1;
automata/termination/s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.14;1;57;0.14;1;;0.14;1;57;0.14;1;;0.14;1;57;0.14;1;;0.14;1;57;0.14;1;;0.02;1;33;0.0;1;
automata/termination/s3_clnt_3.cil_true-unreach-call_true-termination.c_Iteration27_A.ba.hoa;automata/termination/s3_clnt_3.cil_true-unreach-call_true-termination.c_Iteration27_B.ba.hoa;9.08;1;394;9.11;1;;9.34;1;394;9.45;1;;9.12;1;394;9.22;1;;9.28;1;394;9.33;1;;0.02;1;141;0.02;1;
automata/termination/s3_clnt_3.cil_true-unreach-call_true-termination.c_Iteration2_A.ba.hoa;automata/termination/s3_clnt_3.cil_true-unreach-call_true-termination.c_Iteration2_B.ba.hoa;0.18;1;84;0.2;1;;0.19;1;84;0.18;1;;0.19;1;84;0.2;1;;0.18;1;84;0.18;1;;0.01;1;788;0.0;1;
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration11_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration11_B.ba.hoa;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.1;1;178;0.1;1;
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration15_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration15_B.ba.hoa;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.12;1;434;0.1;1;
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration2_B.ba.hoa;0.03;1;56;0.04;1;;0.04;1;56;0.04;1;;0.03;1;56;0.03;1;;0.02;1;56;0.03;1;;0.0;1;266;0.0;1;
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration3_B.ba.hoa;0.47;1;55;0.47;1;;0.48;1;55;0.47;1;;0.47;1;55;0.46;1;;0.47;1;55;0.47;1;;0.01;1;757;0.0;1;
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration7_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration7_B.ba.hoa;12.32;1;30;12.37;1;;12.36;1;30;12.47;1;;12.48;1;30;12.31;1;;12.14;1;30;12.16;1;;0.01;1;2330;0.01;1;
automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration9_A.ba.hoa;automata/termination/s3_srvr_1a_true-unreach-call_false-termination.cil.c_Iteration9_B.ba.hoa;243.63;1;120;245.77;1;;242.85;1;120;242.79;1;;243.18;1;120;242.41;1;;238.82;1;120;239.41;1;;0.02;1;127;0.01;1;
automata/termination/s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration2_B.ba.hoa;0.01;1;38;0.01;1;;0.01;1;38;0.01;1;;0.01;1;38;0.01;1;;0.01;1;38;0.01;1;;0.01;1;51;0.0;1;
automata/termination/s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration3_B.ba.hoa;0.22;1;69;0.22;1;;0.22;1;69;0.21;1;;0.2;1;69;0.21;1;;0.22;1;69;0.22;1;;0.02;1;14;0.0;1;
automata/termination/strcspn_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strcspn_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.01;1;18;0.0;1;;0.01;1;20;0.0;1;
automata/termination/strcspn_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strcspn_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;24;0.0;1;;0.01;1;24;0.0;1;;0.0;1;24;0.0;1;;0.0;1;24;0.0;1;;0.0;1;56;0.0;1;
automata/termination/strlcat_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strlcat_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.01;1;75;0.0;1;
automata/termination/strlcpy_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/strlcpy_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;15;0.0;1;;0.0;1;15;0.0;1;;0.0;1;15;0.0;1;;0.0;1;15;0.0;1;;0.01;1;22;0.0;1;
automata/termination/strlcpy_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/strlcpy_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;15;0.0;1;;0.01;1;15;0.0;1;;0.01;1;15;0.0;1;;0.0;1;15;0.0;1;;0.0;1;39;0.0;1;
automata/termination/stroeder2-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/stroeder2-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;14;0.0;1;;0.0;1;14;0.0;1;;0.0;1;14;0.0;1;;0.01;1;11;0.0;1;;0.01;1;14;0.0;1;
